"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2020","AQS","170310076","1","8","ug/m3 LC","33","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/10/2020","AQS","170310076","1","13","ug/m3 LC","53","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/18/2020","AQS","170310076","1","6.7","ug/m3 LC","28","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/22/2020","AQS","170310076","1","13.5","ug/m3 LC","54","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/28/2020","AQS","170310076","1","10.3","ug/m3 LC","43","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/03/2020","AQS","170310076","1","7.9","ug/m3 LC","33","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/12/2020","AQS","170310076","1","12.2","ug/m3 LC","51","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/15/2020","AQS","170310076","1","9.4","ug/m3 LC","39","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/21/2020","AQS","170310076","1","11.3","ug/m3 LC","47","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/27/2020","AQS","170310076","1","5.3","ug/m3 LC","22","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/04/2020","AQS","170310076","1","4.6","ug/m3 LC","19","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/10/2020","AQS","170310076","1","7.6","ug/m3 LC","32","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/16/2020","AQS","170310076","1","11.6","ug/m3 LC","48","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/22/2020","AQS","170310076","1","9.7","ug/m3 LC","40","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/31/2020","AQS","170310076","1","4.1","ug/m3 LC","17","COM ED MAINTENANCE BLDG","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/01/2020","AQS","170310076","3","5","ug/m3 LC","21","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/02/2020","AQS","170310076","3","4.7","ug/m3 LC","20","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/03/2020","AQS","170310076","3","9.6","ug/m3 LC","40","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/04/2020","AQS","170310076","3","6.3","ug/m3 LC","26","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/05/2020","AQS","170310076","3","2.7","ug/m3 LC","11","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/06/2020","AQS","170310076","3","3.2","ug/m3 LC","13","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/07/2020","AQS","170310076","3","5.2","ug/m3 LC","22","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/08/2020","AQS","170310076","3","3.6","ug/m3 LC","15","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/09/2020","AQS","170310076","3","4.2","ug/m3 LC","18","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/10/2020","AQS","170310076","3","12","ug/m3 LC","50","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/11/2020","AQS","170310076","3","3.7","ug/m3 LC","15","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/12/2020","AQS","170310076","3","8.9","ug/m3 LC","37","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/13/2020","AQS","170310076","3","8.1","ug/m3 LC","34","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/14/2020","AQS","170310076","3","12.7","ug/m3 LC","52","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/15/2020","AQS","170310076","3","16.5","ug/m3 LC","60","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/16/2020","AQS","170310076","3","8.5","ug/m3 LC","35","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/17/2020","AQS","170310076","3","4.6","ug/m3 LC","19","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/18/2020","AQS","170310076","3","4.3","ug/m3 LC","18","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/19/2020","AQS","170310076","3","5","ug/m3 LC","21","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/20/2020","AQS","170310076","3","5.9","ug/m3 LC","25","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/21/2020","AQS","170310076","3","9.9","ug/m3 LC","41","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/22/2020","AQS","170310076","3","10.3","ug/m3 LC","43","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/23/2020","AQS","170310076","3","8.7","ug/m3 LC","36","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/24/2020","AQS","170310076","3","14.1","ug/m3 LC","55","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/25/2020","AQS","170310076","3","7.2","ug/m3 LC","30","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/26/2020","AQS","170310076","3","8.5","ug/m3 LC","35","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/27/2020","AQS","170310076","3","12.6","ug/m3 LC","52","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/28/2020","AQS","170310076","3","10.2","ug/m3 LC","43","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/29/2020","AQS","170310076","3","12.5","ug/m3 LC","52","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/30/2020","AQS","170310076","3","13.7","ug/m3 LC","54","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"01/31/2020","AQS","170310076","3","16.5","ug/m3 LC","60","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/04/2020","AQS","170310076","3","2.3","ug/m3 LC","10","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/05/2020","AQS","170310076","3","1.3","ug/m3 LC","5","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/06/2020","AQS","170310076","3","2.3","ug/m3 LC","10","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/07/2020","AQS","170310076","3","8.6","ug/m3 LC","36","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/08/2020","AQS","170310076","3","10.7","ug/m3 LC","45","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/09/2020","AQS","170310076","3","10.4","ug/m3 LC","43","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/10/2020","AQS","170310076","3","11.7","ug/m3 LC","49","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/11/2020","AQS","170310076","3","10.4","ug/m3 LC","43","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/12/2020","AQS","170310076","3","10.7","ug/m3 LC","45","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/13/2020","AQS","170310076","3","5","ug/m3 LC","21","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/14/2020","AQS","170310076","3","7.3","ug/m3 LC","30","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/15/2020","AQS","170310076","3","6.2","ug/m3 LC","26","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/16/2020","AQS","170310076","3","13.3","ug/m3 LC","54","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/19/2020","AQS","170310076","3","4.7","ug/m3 LC","20","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/20/2020","AQS","170310076","3","3.4","ug/m3 LC","14","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/21/2020","AQS","170310076","3","7.5","ug/m3 LC","31","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/22/2020","AQS","170310076","3","6.5","ug/m3 LC","27","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/23/2020","AQS","170310076","3","10.7","ug/m3 LC","45","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/24/2020","AQS","170310076","3","7.2","ug/m3 LC","30","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/25/2020","AQS","170310076","3","5.9","ug/m3 LC","25","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/26/2020","AQS","170310076","3","1.8","ug/m3 LC","8","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/27/2020","AQS","170310076","3","4.4","ug/m3 LC","18","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/28/2020","AQS","170310076","3","3.5","ug/m3 LC","15","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"02/29/2020","AQS","170310076","3","3.4","ug/m3 LC","14","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/01/2020","AQS","170310076","3","6.3","ug/m3 LC","26","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/02/2020","AQS","170310076","3","8.1","ug/m3 LC","34","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/03/2020","AQS","170310076","3","7","ug/m3 LC","29","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/04/2020","AQS","170310076","3","5.5","ug/m3 LC","23","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/05/2020","AQS","170310076","3","4.8","ug/m3 LC","20","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
"03/06/2020","AQS","170310076","3","2.9","ug/m3 LC","12","COM ED MAINTENANCE BLDG","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.7513999786378","-87.7134881520007"
